algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
NegaScout,pos_512,opening,8,21741649,5000.64,4348329,0.01,d2d4,10,8.06,3
MCTS,pos_512,opening,20,5389833,5537.67,973421,1000.75,e2e4,8,1.04,0
Classic MCTS,pos_512,opening,16,184830,5041.26,36665,1011.04,a2a4,5,1.07,1
Pure Alpha-Beta,pos_513,opening,8,26611838,5000.73,5322367,0.01,b1c3,0,8.12,0
Full Alpha-Beta,pos_513,opening,17,13234366,5000.15,2646873,0.02,b1c3,-10,2.41,0
MTD(f),pos_513,opening,8,11923557,5000.86,2384711,0.03,b1c3,0,13.63,0
NegaScout,pos_513,opening,8,28483712,5000.28,5696742,0.01,b1c3,0,7.06,0
MCTS,pos_513,opening,20,5658424,5571.12,1015692,1002.06,g1f3,-15,1.05,0
Classic MCTS,pos_513,opening,16,182533,5039.31,36224,1008.67,g1h3,5,1.07,0
Pure Alpha-Beta,pos_514,opening,7,20344971,5000.87,4068994,0.01,d2d4,-5,10.26,3
Full Alpha-Beta,pos_514,opening,16,12091659,5001.24,2417848,0.01,d2d4,8,3.74,5
MTD(f),pos_514,opening,8,11972660,5001.03,2394053,0.08,b1c3,30,14.10,3
NegaScout,pos_514,opening,7,21229617,5000.11,4245923,0.01,d2d4,-5,8.86,3
MCTS,pos_514,opening,20,5463171,5531.32,987736,1000.91,b1c3,32,0.97,0
Classic MCTS,pos_514,opening,16,164378,5113.04,32149,1000.61,g1e2,4,1.06,2
Pure Alpha-Beta,pos_515,opening,7,24125545,5000.22,4825109,0.01,b1c3,90,9.09,0
Full Alpha-Beta,pos_515,opening,17,13267079,5000.44,2653415,0.02,b1c3,57,2.63,2
MTD(f),pos_515,opening,8,12398661,5000.76,2479732,0.25,f2f4,102,15.69,1
NegaScout,pos_515,opening,7,21766244,5000.66,4353248,0.02,b1c3,90,7.95,0
MCTS,pos_515,opening,20,6244848,5595.17,1116147,1004.94,g1f3,76,1.02,2
Classic MCTS,pos_515,opening,16,169141,5091.44,33223,1006.60,a2a3,3,1.06,3
Pure Alpha-Beta,pos_516,opening,7,24236148,5000.51,4847229,0.02,d2d3,0,10.27,2
Full Alpha-Beta,pos_516,opening,17,12738613,5000.89,2547722,0.02,d2d4,31,2.52,2
MTD(f),pos_516,opening,8,11059317,5000.33,2211863,0.14,g1f3,40,26.32,0
NegaScout,pos_516,opening,7,18812963,5000.22,3762592,0.02,d2d3,0,8.67,2
MCTS,pos_516,opening,20,6419755,5740.41,1118424,1002.26,e2e4,31,0.89,1
Classic MCTS,pos_516,opening,16,172753,5077.29,34026,1035.37,a4c2,1,1.06,1
Pure Alpha-Beta,pos_517,opening,8,28643438,5000.40,5728687,0.01,b1c3,15,8.16,2
Full Alpha-Beta,pos_517,opening,17,13086895,5000.28,2617379,0.01,b1c3,6,2.48,2
MTD(f),pos_517,opening,8,12329009,5001.26,2465308,0.31,b1c3,15,12.38,2
NegaScout,pos_517,opening,8,27131942,5000.37,5426388,0.01,b1c3,15,7.06,2
MCTS,pos_517,opening,20,6063902,5746.38,1055325,1001.74,g1f3,0,0.83,1
Classic MCTS,pos_517,opening,16,186890,5128.21,36445,1017.88,b4b5,6,1.04,1
Pure Alpha-Beta,pos_518,opening,8,28102741,5000.03,5620548,0.01,b1c3,40,8.00,4
Full Alpha-Beta,pos_518,opening,17,12529960,5000.08,2505992,0.01,b1c3,17,3.08,2
MTD(f),pos_518,opening,8,12148769,5000.11,2429753,0.07,b1c3,40,6.41,4
NegaScout,pos_518,opening,8,28962888,5000.41,5792577,0.01,b1c3,40,7.95,4
MCTS,pos_518,opening,20,6414289,5746.34,1116305,1002.44,b1c3,20,0.90,1
Classic MCTS,pos_518,opening,16,186808,5094.10,36672,1015.45,e2e4,2,1.06,1
Pure Alpha-Beta,pos_519,opening,7,20639796,5000.41,4127959,0.01,g1f3,45,9.59,2
Full Alpha-Beta,pos_519,opening,18,13365542,5001.03,2672573,0.02,g1f3,13,2.61,2
MTD(f),pos_519,opening,8,13582394,5000.92,2716478,0.15,g1f3,50,24.15,2
NegaScout,pos_519,opening,7,21094437,5000.25,4218887,0.01,g1f3,45,8.85,2
MCTS,pos_519,opening,20,7914187,5666.87,1396785,1001.75,g1f3,45,0.90,0
Classic MCTS,pos_519,opening,16,160687,5087.41,31587,1011.33,g1f3,6,1.05,1
Pure Alpha-Beta,pos_520,opening,8,25792589,5000.24,5158517,0.01,b1c3,30,7.76,2
Full Alpha-Beta,pos_520,opening,17,12628201,5001.44,2525135,0.01,b1c3,15,3.31,0
MTD(f),pos_520,opening,8,14659610,5000.52,2931922,0.05,g1f3,30,15.80,1
NegaScout,pos_520,opening,8,24744049,5000.02,4948809,0.01,b1c3,30,7.08,2
MCTS,pos_520,opening,20,6128086,5761.58,1063719,1002.82,g1f3,16,0.84,0
Classic MCTS,pos_520,opening,16,183787,5116.39,35923,1039.33,e2e3,4,1.03,3
Pure Alpha-Beta,pos_521,opening,8,24641727,5000.08,4928345,0.01,b1c3,15,7.38,0
Full Alpha-Beta,pos_521,opening,15,12546201,5000.31,2509240,0.01,g1f3,-13,2.91,4
MTD(f),pos_521,opening,8,12701746,5001.65,2539841,0.03,b1c3,15,14.03,0
NegaScout,pos_521,opening,8,28438628,5000.02,5687725,0.01,b1c3,15,6.37,0
MCTS,pos_521,opening,20,6061250,5758.36,1052665,1000.64,b1c3,9,0.88,0
Classic MCTS,pos_521,opening,16,176624,5127.63,34449,1031.80,g2g4,6,1.05,1
Pure Alpha-Beta,pos_522,opening,8,32342090,5000.49,6468418,0.01,b1c3,-15,8.32,0
Full Alpha-Beta,pos_522,opening,18,13218011,5000.69,2643602,0.01,b1c3,-7,2.41,0
MTD(f),pos_522,opening,8,10559575,5000.22,2111915,0.02,b1c3,-15,18.57,0
NegaScout,pos_522,opening,8,35917898,5000.17,7183579,0.01,b1c3,-15,7.67,0
MCTS,pos_522,opening,20,5791997,5759.38,1005729,1004.40,b1c3,-24,0.86,0
Classic MCTS,pos_522,opening,16,183306,5115.67,35836,1014.24,d2d4,5,1.06,3
Pure Alpha-Beta,pos_523,opening,8,27181150,5000.39,5436230,0.01,b1c3,50,7.95,2
Full Alpha-Beta,pos_523,opening,16,12660991,5000.77,2532198,0.01,e2e3,38,2.66,7
MTD(f),pos_523,opening,8,12992603,5000.80,2598520,0.06,b1c3,50,8.51,2
NegaScout,pos_523,opening,8,26824761,5000.40,5364952,0.01,b1c3,50,6.85,2
MCTS,pos_523,opening,20,6269481,5865.11,1068965,1004.47,b1c3,35,0.91,0
Classic MCTS,pos_523,opening,16,185212,5123.91,36153,1051.09,e2e3,7,1.00,0
Pure Alpha-Beta,pos_524,opening,8,28446846,5000.61,5689369,0.01,b1c3,39,8.27,2
Full Alpha-Beta,pos_524,opening,17,12763239,5001.57,2552137,0.02,g1f3,11,2.94,1
MTD(f),pos_524,opening,8,11067431,5000.38,2213486,0.14,g1f3,39,6.92,1
NegaScout,pos_524,opening,8,32452671,5000.52,6490534,0.01,b1c3,39,7.09,2
MCTS,pos_524,opening,20,6024735,5692.67,1058456,1003.70,g1f3,7,0.97,0
Classic MCTS,pos_524,opening,16,179985,5087.35,35381,1015.58,b1a3,6,1.05,3
Pure Alpha-Beta,pos_525,opening,8,25350221,5000.39,5070044,0.01,b1c3,80,8.00,2
Full Alpha-Beta,pos_525,opening,15,12415165,5000.53,2483033,0.01,b1c3,37,2.75,5
MTD(f),pos_525,opening,8,12419100,5000.83,2483820,0.12,b1c3,80,9.93,2
NegaScout,pos_525,opening,8,26075247,5000.34,5215049,0.01,b1c3,80,7.12,2
MCTS,pos_525,opening,20,5532084,5748.17,962436,1003.48,b1c3,52,0.83,0
Classic MCTS,pos_525,opening,16,184553,5080.05,36329,1035.44,e2e4,2,1.04,2
Pure Alpha-Beta,pos_526,opening,6,16973862,5000.40,3394772,0.02,d1h5,112,15.23,3
Full Alpha-Beta,pos_526,opening,14,11735286,5000.09,2347057,0.03,b1c3,40,3.34,4
MTD(f),pos_526,opening,7,22122553,5000.33,4424510,0.22,d1h5,95,12.55,3
NegaScout,pos_526,opening,7,22519910,5000.55,4503982,0.02,d1h5,95,11.25,3
MCTS,pos_526,opening,20,6106419,5745.96,1062910,1000.85,b1c3,30,0.89,0
Classic MCTS,pos_526,opening,16,160930,5009.34,32128,1039.66,d1h5,26,1.03,1
Pure Alpha-Beta,pos_527,opening,7,23199876,5001.09,4639047,0.01,b1c3,-10,9.73,2
Full Alpha-Beta,pos_527,opening,16,12603618,5001.04,2520219,0.01,g1f3,-10,2.46,3
MTD(f),pos_527,opening,8,11755575,5000.66,2351115,0.04,b1c3,5,17.58,2
NegaScout,pos_527,opening,7,23736426,5001.03,4746335,0.01,b1c3,-10,8.74,2
MCTS,pos_527,opening,20,5957572,5679.53,1049053,1001.57,g1f3,1,0.84,0
Classic MCTS,pos_527,opening,16,165319,5009.34,33004,1026.10,b1c3,5,1.03,4
Pure Alpha-Beta,pos_528,opening,8,23715900,5000.26,4743180,0.03,f3d4,-35,7.21,4
Full Alpha-Beta,pos_528,opening,17,11714785,5001.07,2342488,0.04,f3d4,-48,2.40,4
MTD(f),pos_528,opening,8,13258862,5000.51,2651772,0.06,f3d4,-35,12.19,4
NegaScout,pos_528,opening,8,25383007,5000.08,5076601,0.03,f3d4,-35,6.77,4
MCTS,pos_528,opening,20,7001029,5651.08,1238900,1003.06,f3d4,-37,0.98,0
Classic MCTS,pos_528,opening,16,177717,5008.98,35486,1042.12,f3g5,2,1.04,2
Pure Alpha-Beta,pos_529,opening,7,24719424,5000.54,4943884,0.01,b1c3,20,9.79,0
Full Alpha-Beta,pos_529,opening,17,12050595,5000.61,2410119,0.01,h4h5,36,3.01,2
MTD(f),pos_529,opening,8,12185665,5000.28,2437133,0.10,b1c3,65,14.18,0
NegaScout,pos_529,opening,8,24207464,5000.37,4841492,0.01,b1c3,65,7.97,0
MCTS,pos_529,opening,20,4948584,5770.45,857640,1002.43,g1f3,31,1.01,0
Classic MCTS,pos_529,opening,16,172157,5009.30,34369,1002.28,d2d3,6,1.05,2
Pure Alpha-Beta,pos_530,opening,7,21143639,5001.32,4227882,0.01,b1c3,65,10.02,0
Full Alpha-Beta,pos_530,opening,14,11198629,5000.15,2239725,0.02,g1f3,50,3.41,3
MTD(f),pos_530,opening,8,16400465,5000.23,3280093,0.17,b1c3,80,25.69,0
NegaScout,pos_530,opening,7,21831810,5000.74,4366362,0.01,b1c3,65,8.93,0
MCTS,pos_530,opening,20,5124084,5741.01,892542,1003.49,b1c3,43,1.04,0
Classic MCTS,pos_530,opening,16,180070,5009.46,35949,1006.20,d1f3,24,1.05,0
Pure Alpha-Beta,pos_531,opening,7,18579522,5000.09,3715904,0.02,e4f5,30,11.64,0
Full Alpha-Beta,pos_531,opening,15,11592030,5001.73,2317942,0.02,e4f5,43,3.38,2
MTD(f),pos_531,opening,8,15175751,5000.25,3035150,0.14,e4f5,60,17.59,0
NegaScout,pos_531,opening,8,21647491,5001.08,4328632,0.02,e4f5,60,8.77,0
MCTS,pos_531,opening,20,6137077,5593.47,1097278,1001.89,e4f5,30,1.17,0
Classic MCTS,pos_531,opening,16,164000,5009.48,32741,1032.52,c2c3,3,1.03,4
Pure Alpha-Beta,pos_532,opening,8,26071222,5000.14,5214244,0.01,b1d2,25,8.43,2
Full Alpha-Beta,pos_532,opening,17,12783787,5000.70,2556757,0.01,g1f3,26,2.52,1
MTD(f),pos_532,opening,8,11915291,5000.75,2383058,0.07,g1f3,25,8.59,1
NegaScout,pos_532,opening,8,24002666,5000.90,4800533,0.01,b1d2,25,7.34,2
MCTS,pos_532,opening,20,5356785,5690.70,941438,1002.18,g1f3,25,1.47,0
Classic MCTS,pos_532,opening,16,174043,5008.82,34752,1002.75,e2e4,5,1.06,3
Pure Alpha-Beta,pos_533,opening,7,19558530,5000.61,3911706,0.02,g1f3,5,9.53,0
Full Alpha-Beta,pos_533,opening,17,12775686,5000.83,2555137,0.04,g1f3,20,2.40,0
MTD(f),pos_533,opening,8,9818172,5000.32,1963634,0.09,g1f3,30,5.61,0
NegaScout,pos_533,opening,7,21323848,5000.20,4264769,0.03,g1f3,5,8.57,0
MCTS,pos_533,opening,20,6862231,5545.07,1237552,1003.71,g1f3,5,1.75,0
Classic MCTS,pos_533,opening,16,179090,5010.61,35746,1007.04,d2d3,6,1.06,0
Pure Alpha-Beta,pos_534,opening,8,26603609,5000.82,5320721,0.01,g1f3,45,8.07,1
Full Alpha-Beta,pos_534,opening,15,11989161,5001.77,2397352,0.01,b1c3,16,2.88,0
MTD(f),pos_534,opening,8,13361199,5001.03,2671705,0.05,g1f3,45,8.40,1
NegaScout,pos_534,opening,8,26198093,5000.05,5239618,0.01,g1f3,45,6.97,1
MCTS,pos_534,opening,20,5921769,5638.35,1050331,1015.46,b1c3,32,1.46,1
Classic MCTS,pos_534,opening,16,180507,5009.21,36036,1050.03,e2e4,6,1.05,2
Pure Alpha-Beta,pos_535,opening,7,19918920,5000.07,3983784,0.01,b1c3,-15,8.97,0
Full Alpha-Beta,pos_535,opening,16,12914776,5000.95,2582955,0.01,d2d4,0,2.50,3
MTD(f),pos_535,opening,9,12402753,5000.35,2480550,0.06,b1c3,-20,10.38,0
NegaScout,pos_535,opening,8,21983305,5000.36,4396661,0.01,b1c3,-9,8.29,0
MCTS,pos_535,opening,20,5477562,5677.31,964869,1003.62,b1c3,-6,1.30,1
Classic MCTS,pos_535,opening,16,182571,5012.38,36426,1006.02,c2c4,3,1.07,3
Pure Alpha-Beta,pos_536,opening,7,23171102,5000.66,4634220,0.01,d1h5,20,10.07,5
Full Alpha-Beta,pos_536,opening,17,10903821,5001.66,2180328,0.02,g1f3,21,2.73,5
MTD(f),pos_536,opening,8,13434936,5000.19,2686987,0.09,b1c3,50,19.30,6
NegaScout,pos_536,opening,8,22724689,5000.57,4544937,0.01,b1c3,50,7.74,6
MCTS,pos_536,opening,20,5444158,5727.86,950612,1001.70,g1f3,27,1.24,1
Classic MCTS,pos_536,opening,16,172658,5010.30,34462,1039.07,c2c3,5,1.04,3
Pure Alpha-Beta,pos_537,opening,8,24649849,5000.78,4929969,0.01,b1c3,20,8.22,4
Full Alpha-Beta,pos_537,opening,16,12787847,5000.27,2557569,0.01,g1f3,0,2.71,1
MTD(f),pos_537,opening,8,11288629,5001.25,2257274,0.02,g1f3,20,10.34,1
NegaScout,pos_537,opening,8,26480692,5000.26,5296138,0.24,b1c3,20,7.73,4
MCTS,pos_537,opening,20,7362228,5523.65,1333012,1000.36,g1f3,18,1.38,0
Classic MCTS,pos_537,opening,16,184660,5011.60,36850,1039.12,h3h4,4,1.02,1
Pure Alpha-Beta,pos_538,opening,7,20766849,5001.12,4152539,0.03,f1b5,-5,11.80,5
Full Alpha-Beta,pos_538,opening,17,12710117,5000.20,2542023,0.03,g1f3,0,2.95,5
MTD(f),pos_538,opening,8,12480587,5000.30,2496117,0.05,c1a3,5,11.55,6
NegaScout,pos_538,opening,7,21155940,5000.76,4231188,0.02,f1b5,-5,11.82,5
MCTS,pos_538,opening,20,8301358,5543.14,1497629,1000.81,b1c3,-1,1.34,0
Classic MCTS,pos_538,opening,16,153640,5015.16,30636,1036.28,d1f3,7,1.02,4
Pure Alpha-Beta,pos_539,opening,8,24707171,5000.76,4941434,0.04,f3d4,30,6.67,2
Full Alpha-Beta,pos_539,opening,17,12689700,5001.26,2537432,0.05,f3e5,0,3.12,1
MTD(f),pos_539,opening,8,14663720,5001.28,2932157,0.20,f3d4,30,10.89,2
NegaScout,pos_539,opening,8,24883331,5000.81,4976666,0.04,f3d4,30,6.13,2
MCTS,pos_539,opening,20,8221486,5503.54,1494000,1004.05,f3e5,49,1.34,0
Classic MCTS,pos_539,opening,16,177150,5057.00,35037,1012.96,e3e4,1,1.05,4
Pure Alpha-Beta,pos_540,opening,7,26066978,5000.24,5213395,0.01,b1c3,-5,8.70,0
Full Alpha-Beta,pos_540,opening,17,12681465,5001.89,2535785,0.01,b1c3,0,2.64,2
MTD(f),pos_540,opening,9,13795370,5000.96,2759074,0.04,f1d3,-10,11.68,2
NegaScout,pos_540,opening,8,27148387,5000.28,5429677,0.01,d2d4,0,8.37,1
MCTS,pos_540,opening,21,6416928,5775.14,1111156,1002.47,d2d4,10,1.23,1
Classic MCTS,pos_540,opening,16,168833,5009.06,33705,1016.16,f1c4,2,1.04,3
Pure Alpha-Beta,pos_541,opening,8,22691979,5000.45,4538395,0.02,h6d2,35,7.05,1
Full Alpha-Beta,pos_541,opening,17,13222086,5001.58,2643888,0.06,h6d2,-7,2.41,3
MTD(f),pos_541,opening,8,11243573,5001.61,2248264,0.09,h6d2,35,4.97,1
NegaScout,pos_541,opening,8,25833562,5000.34,5166712,0.03,h6d2,35,6.43,1
MCTS,pos_541,opening,20,7983777,5733.72,1392600,1000.16,h6e3,6,1.18,0
Classic MCTS,pos_541,opening,16,170781,5012.53,34074,1045.34,f2f3,3,1.05,4
Pure Alpha-Beta,pos_542,opening,8,23457914,5000.51,4691582,0.03,a3d3,-10,7.32,2
Full Alpha-Beta,pos_542,opening,17,13377706,5001.11,2675006,0.04,a3b3,-38,2.36,3
MTD(f),pos_542,opening,8,11649145,5001.44,2329363,0.06,a3d3,-10,13.96,1
NegaScout,pos_542,opening,8,27717754,5000.87,5543550,0.03,a3d3,-10,6.84,2
MCTS,pos_542,opening,21,6998993,5663.38,1235916,1005.47,a3e3,-27,1.14,0
Classic MCTS,pos_542,opening,16,172138,5012.44,34345,1046.82,g2g3,5,1.04,4
Pure Alpha-Beta,pos_543,opening,8,25530461,5000.48,5106092,0.01,g1f3,30,8.64,1
Full Alpha-Beta,pos_543,opening,17,13303953,5000.38,2660790,0.01,g1f3,-15,2.50,3
MTD(f),pos_543,opening,8,12021840,5000.01,2404368,0.08,g1f3,30,15.48,1
NegaScout,pos_543,opening,8,26497074,5000.24,5299414,0.01,g1f3,30,7.50,1
MCTS,pos_543,opening,21,6634737,5724.90,1159108,1002.99,g1f3,5,1.16,1
Classic MCTS,pos_543,opening,16,179013,5010.42,35731,1051.39,g1f3,4,1.04,3
Pure Alpha-Beta,pos_544,opening,8,24887363,5000.17,4977472,0.01,c2c3,30,8.49,4
Full Alpha-Beta,pos_544,opening,16,10948773,5000.86,2189754,0.01,g1f3,20,2.36,5
MTD(f),pos_544,opening,8,11894849,5000.40,2378969,0.13,c2c3,30,14.59,4
NegaScout,pos_544,opening,8,26538068,5000.13,5307613,0.01,c2c3,30,7.44,4
MCTS,pos_544,opening,21,6737466,5735.87,1174797,1003.21,g1f3,30,1.25,2
Classic MCTS,pos_544,opening,16,178519,5009.67,35639,1044.73,h2h3,5,1.04,1
Pure Alpha-Beta,pos_545,opening,8,24248430,5000.04,4849686,0.01,g1f3,0,8.20,1
Full Alpha-Beta,pos_545,opening,18,12919157,5000.91,2583831,0.01,d2d4,-10,2.37,3
MTD(f),pos_545,opening,8,12079220,5000.11,2415844,0.04,g1f3,0,10.47,1
NegaScout,pos_545,opening,8,26550339,5000.36,5310067,0.01,g1f3,0,7.66,1
MCTS,pos_545,opening,20,7174861,5759.56,1245851,1001.05,g1f3,-12,1.23,1
Classic MCTS,pos_545,opening,16,178669,5009.83,35669,1017.71,b2b3,4,1.06,2
Pure Alpha-Beta,pos_546,opening,8,26075190,5000.12,5215038,0.01,g1f3,-20,8.24,1
Full Alpha-Beta,pos_546,opening,17,13103243,5000.86,2620648,0.01,g1f3,-27,2.40,1
MTD(f),pos_546,opening,8,12005487,5001.72,2400617,0.01,g1f3,-20,18.19,1
NegaScout,pos_546,opening,8,28323934,5000.21,5664786,0.01,g1f3,-20,7.48,1
MCTS,pos_546,opening,20,7682372,5725.93,1341899,1001.46,c1b2,-16,1.16,0
Classic MCTS,pos_546,opening,16,183628,5008.40,36666,1042.97,f2f3,3,1.05,2
Pure Alpha-Beta,pos_547,opening,8,27066487,5000.93,5413297,0.01,e2e4,62,8.90,1
Full Alpha-Beta,pos_547,opening,17,12714066,5000.26,2542813,0.02,g1f3,59,2.66,5
MTD(f),pos_547,opening,8,11722796,5000.36,2344559,0.11,e2e4,62,11.28,1
NegaScout,pos_547,opening,8,27607126,5000.18,5521425,0.01,e2e4,62,7.36,1
MCTS,pos_547,opening,20,7500777,5708.66,1314081,1000.70,b1c3,43,1.11,0
Classic MCTS,pos_547,opening,16,176267,5009.01,35190,1055.38,g1h3,3,1.04,2
Pure Alpha-Beta,pos_548,opening,8,25133152,5000.64,5026630,0.01,d2d3,56,8.03,4
Full Alpha-Beta,pos_548,opening,16,12910813,5001.09,2581646,0.01,e2e4,35,3.63,5
MTD(f),pos_548,opening,8,13549626,5000.33,2709925,0.08,d2d3,56,10.70,4
NegaScout,pos_548,opening,8,25440310,5000.28,5088062,0.01,d2d3,56,7.69,4
MCTS,pos_548,opening,20,7414323,5706.62,1299390,1001.35,d2d3,28,1.06,0
Classic MCTS,pos_548,opening,16,179968,5012.74,35907,1040.21,e2e4,6,1.05,2
Pure Alpha-Beta,pos_549,opening,7,19865667,5000.38,3973133,0.01,b1c3,10,10.00,0
Full Alpha-Beta,pos_549,opening,17,12787879,5000.12,2557575,0.02,b1c3,18,2.56,0
MTD(f),pos_549,opening,8,10522684,5001.48,2104115,0.13,b1c3,30,8.95,0
NegaScout,pos_549,opening,8,22896744,5000.53,4579348,0.01,b1c3,30,8.07,0
MCTS,pos_549,opening,20,6400716,5697.48,1123523,1000.83,b1c3,13,1.02,0
Classic MCTS,pos_549,opening,16,177516,5009.56,35439,1017.77,h2h3,8,1.06,3
Pure Alpha-Beta,pos_550,opening,8,27664430,5000.01,5532886,0.01,b1c3,80,8.63,0
Full Alpha-Beta,pos_550,opening,17,13046000,5000.32,2609200,0.01,e2e4,59,2.48,1
MTD(f),pos_550,opening,8,11636800,5001.58,2326894,0.21,b1c3,80,12.02,0
NegaScout,pos_550,opening,8,29347945,5000.23,5869589,0.01,b1c3,80,7.26,0
MCTS,pos_550,opening,21,6351345,5673.03,1119574,1000.01,c1b2,53,0.89,0
Classic MCTS,pos_550,opening,16,182695,5009.32,36473,1051.00,g2g4,4,1.03,1
Pure Alpha-Beta,pos_551,opening,8,26947685,5000.72,5389537,0.04,b5d3,82,7.50,0
Full Alpha-Beta,pos_551,opening,18,13066406,5000.67,2613281,0.04,b5e2,35,2.53,1
MTD(f),pos_551,opening,8,12656707,5000.49,2531341,0.22,b5d3,82,10.90,0
NegaScout,pos_551,opening,8,26140745,5000.98,5228149,0.05,b5d3,82,6.61,0
MCTS,pos_551,opening,20,7576514,5549.82,1365383,1001.53,b5d3,39,0.98,0
Classic MCTS,pos_551,opening,16,172054,5008.67,34355,1052.01,b5d3,4,1.04,2
Pure Alpha-Beta,pos_552,opening,8,25014354,5000.39,5002870,0.01,b1c3,35,9.03,0
Full Alpha-Beta,pos_552,opening,17,12869787,5000.31,2573957,0.01,b1c3,26,2.53,0
MTD(f),pos_552,opening,8,11210821,5001.11,2241715,0.08,b1c3,35,8.30,0
NegaScout,pos_552,opening,8,23834681,5000.53,4766936,0.01,b1c3,35,7.25,0
MCTS,pos_552,opening,20,8290704,5648.64,1467900,1002.51,b1c3,31,1.12,0
Classic MCTS,pos_552,opening,16,186197,5008.68,37179,1062.24,h4h5,4,1.03,3
Pure Alpha-Beta,pos_553,opening,7,14762055,5001.34,2951820,0.01,d1h5,15,10.08,5
Full Alpha-Beta,pos_553,opening,16,12787797,5000.54,2557559,0.03,g1f3,16,4.11,6
MTD(f),pos_553,opening,8,14577750,5000.79,2915550,0.10,b1c3,35,13.45,6
NegaScout,pos_553,opening,7,20484199,5000.95,4096839,0.02,d1h5,15,9.29,5
MCTS,pos_553,opening,20,6558933,5601.32,1171028,1003.16,g1f3,15,1.03,1
Classic MCTS,pos_553,opening,16,165183,5010.24,32970,1028.40,e3e4,4,1.06,2
Pure Alpha-Beta,pos_554,opening,8,25493602,5000.05,5098720,0.01,b1c3,10,8.01,4
Full Alpha-Beta,pos_554,opening,18,12501208,5000.58,2500241,0.01,g1f3,-5,2.50,4
MTD(f),pos_554,opening,8,11419751,5001.20,2283493,0.06,b1c3,10,9.50,4
NegaScout,pos_554,opening,8,29392980,5000.03,5878596,0.01,b1c3,10,7.58,4
MCTS,pos_554,opening,20,6773698,5699.71,1188576,1002.95,g1f3,-2,1.00,2
Classic MCTS,pos_554,opening,16,183209,5007.34,36590,1029.63,b2b3,4,1.06,2
Pure Alpha-Beta,pos_555,opening,7,22999150,5000.18,4599830,0.02,g1f3,5,8.79,1
Full Alpha-Beta,pos_555,opening,16,12812485,5001.50,2561984,0.02,c2c4,5,3.30,2
MTD(f),pos_555,opening,8,12001339,5001.18,2399787,0.10,g1f3,20,17.32,1
NegaScout,pos_555,opening,8,24117357,5000.93,4823471,0.01,b1c3,20,7.94,2
MCTS,pos_555,opening,20,7065132,5540.07,1275294,1001.68,g1f3,23,1.01,0
Classic MCTS,pos_555,opening,16,170209,5009.33,33980,1052.45,e2e3,0,1.05,1
Pure Alpha-Beta,pos_556,opening,8,28938332,5000.41,5787666,0.01,b1c3,65,7.71,0
Full Alpha-Beta,pos_556,opening,16,12341358,5000.53,2468271,0.01,b1c3,44,3.07,0
MTD(f),pos_556,opening,8,12619836,5001.60,2523462,0.09,b1c3,65,8.54,0
NegaScout,pos_556,opening,8,29515856,5000.19,5903171,0.01,b1c3,65,7.02,0
MCTS,pos_556,opening,20,6378438,5607.20,1137584,1002.38,b1c3,43,0.98,0
Classic MCTS,pos_556,opening,16,183672,5009.19,36668,1039.75,e2e4,4,1.04,2
Pure Alpha-Beta,pos_557,opening,8,24105067,5000.29,4821013,0.01,e2e4,38,8.83,3
Full Alpha-Beta,pos_557,opening,17,12263621,5001.34,2452233,0.01,e2e4,15,3.31,3
MTD(f),pos_557,opening,8,12177461,5000.81,2435492,0.07,e2e4,38,8.57,3
NegaScout,pos_557,opening,8,24932452,5000.14,4986490,0.01,e2e4,38,8.02,3
MCTS,pos_557,opening,20,7248466,5668.91,1278840,1000.98,g1f3,17,1.06,0
Classic MCTS,pos_557,opening,16,186318,5009.24,37196,1011.64,g2g4,4,1.05,3
Pure Alpha-Beta,pos_558,opening,8,25919582,5000.65,5183916,0.01,f1g2,45,8.60,2
Full Alpha-Beta,pos_558,opening,16,12800131,5001.32,2559514,0.02,g1f3,20,3.14,2
MTD(f),pos_558,opening,8,11624509,5000.83,2324901,0.11,g1f3,45,12.33,2
NegaScout,pos_558,opening,8,28078146,5000.05,5615629,0.01,f1g2,45,7.77,2
MCTS,pos_558,opening,20,6764249,5548.35,1219222,1000.64,f1g2,36,1.11,1
Classic MCTS,pos_558,opening,16,177478,5011.94,35417,1043.94,c3d5,4,1.05,4
Pure Alpha-Beta,pos_559,opening,7,20820046,5000.55,4164009,0.01,b1c3,-20,9.86,0
Full Alpha-Beta,pos_559,opening,17,13246618,5000.28,2649323,0.01,g1f3,13,2.47,1
MTD(f),pos_559,opening,8,11812976,5000.80,2362595,0.05,b1c3,5,10.96,0
NegaScout,pos_559,opening,8,23105639,5000.82,4621127,0.01,b1c3,5,8.05,0
MCTS,pos_559,opening,20,6948625,5629.54,1234433,1003.25,g1f3,5,1.08,0
Classic MCTS,pos_559,opening,16,170813,5013.44,34074,1005.39,g1f3,6,1.06,0
Pure Alpha-Beta,pos_560,opening,8,30330968,5000.10,6066193,0.01,g1f3,55,8.74,0
Full Alpha-Beta,pos_560,opening,17,13406397,5001.72,2680743,0.01,g1f3,34,2.62,3
MTD(f),pos_560,opening,8,11137091,5000.71,2227418,0.10,g1f3,55,10.50,0
NegaScout,pos_560,opening,8,33767505,5000.03,6753501,0.01,g1f3,55,7.70,0
